=== Market Cap Auto-Sell Monitor ===

Sell trigger: $6000 market cap
Monitoring 10 tokens:

  SEEKBOT (wallet-1): 9T95V7S1y7L8...
  AVAULT (wallet-2): APXYEg1wQheu...
  NSWAP (wallet-3): 7PV9EpZXivde...
  PCHAIN (wallet-4): D8u7g47FCPtM...
  SEEDG (wallet-5): 8k51Q6gvA8nU...
  SKNET (wallet-6): FYVK2YQrXT47...
  MDAO (wallet-7): GFgbDMJmMmrK...
  TRELAY (wallet-8): AemCtvSpewGh...
  CSIGN (wallet-9): kynRpxt3ASUk...
  SWARM (wallet-10): F3kXwe6eF8hS...

Starting monitor (polling every 15s + WebSocket)...

WebSocket connected — subscribing to token trades...
  [10:13:22 AM] SWARM: $5298 mcap (target: $6000)
  [10:13:39 AM] SEEKBOT: $5253 mcap (target: $6000)
  [10:13:41 AM] AVAULT: $5229 mcap (target: $6000)
  [10:13:43 AM] NSWAP: $5232 mcap (target: $6000)
  [10:13:45 AM] PCHAIN: $5218 mcap (target: $6000)
  [10:13:46 AM] SEEDG: $5259 mcap (target: $6000)
  [10:13:48 AM] SKNET: $5224 mcap (target: $6000)
  [10:13:50 AM] MDAO: $5387 mcap (target: $6000)
  [10:13:51 AM] TRELAY: $5281 mcap (target: $6000)
  [10:13:53 AM] CSIGN: $5434 mcap (target: $6000)
  [10:13:55 AM] SWARM: $5298 mcap (target: $6000)
  [10:13:59 AM] TRELAY trade: mcap ~$2500 (buy)
  [10:14:12 AM] SEEKBOT: $5269 mcap (target: $6000)
  [10:14:14 AM] AVAULT: $5244 mcap (target: $6000)
  [10:14:16 AM] NSWAP: $5248 mcap (target: $6000)
  [10:14:18 AM] PCHAIN: $5234 mcap (target: $6000)
  [10:14:20 AM] SEEDG: $5275 mcap (target: $6000)
  [10:14:22 AM] SKNET: $5239 mcap (target: $6000)
  [10:14:23 AM] MDAO: $5403 mcap (target: $6000)
  [10:14:25 AM] TRELAY: $5300 mcap (target: $6000)
  [10:14:27 AM] CSIGN: $5450 mcap (target: $6000)
  [10:14:28 AM] SWARM: $5314 mcap (target: $6000)
  [10:14:46 AM] SEEKBOT: $5269 mcap (target: $6000)
  [10:14:47 AM] AVAULT: $5244 mcap (target: $6000)
  [10:14:49 AM] NSWAP: $5248 mcap (target: $6000)
  [10:14:51 AM] PCHAIN: $5234 mcap (target: $6000)
  [10:14:53 AM] SEEDG: $5275 mcap (target: $6000)
  [10:14:54 AM] SKNET: $5239 mcap (target: $6000)
  [10:14:57 AM] MDAO: $5403 mcap (target: $6000)
  [10:14:59 AM] TRELAY: $5300 mcap (target: $6000)
  [10:15:01 AM] CSIGN: $5450 mcap (target: $6000)
  [10:15:03 AM] SWARM: $5314 mcap (target: $6000)
  [10:15:20 AM] SEEKBOT: $5272 mcap (target: $6000)
  [10:15:22 AM] AVAULT: $5247 mcap (target: $6000)
  [10:15:23 AM] NSWAP: $5251 mcap (target: $6000)
  [10:15:25 AM] PCHAIN: $5237 mcap (target: $6000)
  [10:15:27 AM] SEEDG: $5278 mcap (target: $6000)
  [10:15:29 AM] SKNET: $5242 mcap (target: $6000)
  [10:15:30 AM] MDAO: $5406 mcap (target: $6000)
  [10:15:32 AM] TRELAY: $5303 mcap (target: $6000)
  [10:15:34 AM] CSIGN: $5453 mcap (target: $6000)
  [10:15:36 AM] SWARM: $5317 mcap (target: $6000)
  [10:15:43 AM] AVAULT trade: mcap ~$2459 (buy)
  [10:15:53 AM] SEEKBOT: $5272 mcap (target: $6000)
  [10:15:55 AM] AVAULT: $5251 mcap (target: $6000)
  [10:15:56 AM] NSWAP: $5251 mcap (target: $6000)
  [10:15:58 AM] PCHAIN: $5237 mcap (target: $6000)
  [10:16:00 AM] SEEDG: $5278 mcap (target: $6000)
  [10:16:01 AM] SKNET: $5242 mcap (target: $6000)
  [10:16:03 AM] MDAO: $5406 mcap (target: $6000)
  [10:16:05 AM] TRELAY: $5303 mcap (target: $6000)
  [10:16:07 AM] CSIGN: $5453 mcap (target: $6000)
  [10:16:08 AM] SWARM: $5317 mcap (target: $6000)
  [10:16:26 AM] SEEKBOT: $5290 mcap (target: $6000)
  [10:16:27 AM] SEEKBOT trade: mcap ~$2491 (buy)
  [10:16:27 AM] AVAULT: $5269 mcap (target: $6000)
  [10:16:29 AM] NSWAP: $5269 mcap (target: $6000)
  [10:16:31 AM] PCHAIN: $5255 mcap (target: $6000)
  [10:16:33 AM] SEEDG: $5296 mcap (target: $6000)
  [10:16:34 AM] SKNET: $5260 mcap (target: $6000)
  [10:16:36 AM] MDAO: $5425 mcap (target: $6000)
  [10:16:38 AM] TRELAY: $5322 mcap (target: $6000)
  [10:16:40 AM] CSIGN: $5472 mcap (target: $6000)
  [10:16:42 AM] SWARM: $5336 mcap (target: $6000)
  [10:16:59 AM] SEEKBOT: $5293 mcap (target: $6000)
  [10:17:01 AM] AVAULT: $5269 mcap (target: $6000)
  [10:17:03 AM] NSWAP: $5269 mcap (target: $6000)
  [10:17:05 AM] PCHAIN: $5255 mcap (target: $6000)
  [10:17:06 AM] SEEDG: $5296 mcap (target: $6000)
  [10:17:08 AM] SKNET: $5260 mcap (target: $6000)
  [10:17:10 AM] MDAO: $5425 mcap (target: $6000)
  [10:17:11 AM] TRELAY: $5322 mcap (target: $6000)
  [10:17:13 AM] CSIGN: $5472 mcap (target: $6000)
  [10:17:15 AM] SWARM: $5336 mcap (target: $6000)
  [10:17:32 AM] SEEKBOT: $5295 mcap (target: $6000)
  [10:17:34 AM] AVAULT: $5271 mcap (target: $6000)
  [10:17:36 AM] NSWAP: $5271 mcap (target: $6000)
  [10:17:37 AM] PCHAIN: $5257 mcap (target: $6000)
  [10:17:39 AM] SEEDG: $5298 mcap (target: $6000)
  [10:17:40 AM] SKNET trade: mcap ~$2463 (buy)
  [10:17:41 AM] SKNET: $5266 mcap (target: $6000)
  [10:17:43 AM] MDAO: $5426 mcap (target: $6000)
  [10:17:44 AM] TRELAY: $5324 mcap (target: $6000)
  [10:17:46 AM] CSIGN: $5474 mcap (target: $6000)
  [10:17:48 AM] SWARM: $5337 mcap (target: $6000)
  [10:18:05 AM] SEEKBOT: $5295 mcap (target: $6000)
  [10:18:07 AM] AVAULT: $5271 mcap (target: $6000)
  [10:18:09 AM] NSWAP: $5271 mcap (target: $6000)
  [10:18:11 AM] PCHAIN: $5257 mcap (target: $6000)
  [10:18:12 AM] SEEDG: $5298 mcap (target: $6000)
  [10:18:14 AM] SKNET: $5266 mcap (target: $6000)
  [10:18:16 AM] MDAO: $5426 mcap (target: $6000)
  [10:18:17 AM] TRELAY: $5324 mcap (target: $6000)
  [10:18:19 AM] CSIGN: $5474 mcap (target: $6000)
  [10:18:21 AM] SWARM: $5337 mcap (target: $6000)
  [10:18:24 AM] PCHAIN trade: mcap ~$2464 (buy)
  [10:18:38 AM] SEEKBOT: $5307 mcap (target: $6000)
  [10:18:40 AM] AVAULT: $5282 mcap (target: $6000)
  [10:18:42 AM] NSWAP: $5282 mcap (target: $6000)
  [10:18:43 AM] PCHAIN: $5272 mcap (target: $6000)
  [10:18:45 AM] SEEDG: $5309 mcap (target: $6000)
  [10:18:47 AM] SKNET: $5277 mcap (target: $6000)
  [10:18:49 AM] MDAO: $5438 mcap (target: $6000)
  [10:18:50 AM] TRELAY: $5335 mcap (target: $6000)
  [10:18:52 AM] CSIGN: $5486 mcap (target: $6000)
  [10:18:54 AM] SWARM: $5349 mcap (target: $6000)
  [10:19:11 AM] SEEKBOT: $5313 mcap (target: $6000)
  [10:19:13 AM] AVAULT: $5289 mcap (target: $6000)
  [10:19:15 AM] NSWAP: $5289 mcap (target: $6000)
  [10:19:16 AM] PCHAIN: $5278 mcap (target: $6000)
  [10:19:18 AM] SEEDG: $5316 mcap (target: $6000)
  [10:19:20 AM] SKNET: $5284 mcap (target: $6000)
  [10:19:23 AM] MDAO: $5445 mcap (target: $6000)
  [10:19:24 AM] TRELAY: $5342 mcap (target: $6000)
  [10:19:26 AM] CSIGN: $5492 mcap (target: $6000)
  [10:19:28 AM] SWARM: $5356 mcap (target: $6000)
  [10:19:45 AM] SEEKBOT: $5313 mcap (target: $6000)
  [10:19:47 AM] AVAULT: $5289 mcap (target: $6000)
  [10:19:49 AM] NSWAP: $5289 mcap (target: $6000)
  [10:19:51 AM] PCHAIN: $5278 mcap (target: $6000)
  [10:19:53 AM] SEEDG: $5316 mcap (target: $6000)
  [10:19:56 AM] SKNET: $5284 mcap (target: $6000)
  [10:19:57 AM] MDAO: $5445 mcap (target: $6000)
  [10:19:59 AM] TRELAY: $5342 mcap (target: $6000)
  [10:20:01 AM] CSIGN: $5492 mcap (target: $6000)
  [10:20:03 AM] SWARM: $5356 mcap (target: $6000)
  [10:20:13 AM] SWARM trade: mcap ~$2543 (buy)
  [10:20:20 AM] SEEKBOT: $5313 mcap (target: $6000)
  [10:20:22 AM] AVAULT: $5289 mcap (target: $6000)
  [10:20:23 AM] NSWAP: $5289 mcap (target: $6000)
  [10:20:25 AM] PCHAIN: $5278 mcap (target: $6000)
  [10:20:27 AM] SEEDG: $5316 mcap (target: $6000)
  [10:20:29 AM] SKNET: $5284 mcap (target: $6000)
  [10:20:30 AM] MDAO: $5445 mcap (target: $6000)
  [10:20:32 AM] TRELAY: $5342 mcap (target: $6000)
  [10:20:34 AM] CSIGN: $5492 mcap (target: $6000)
  [10:20:36 AM] SWARM: $5359 mcap (target: $6000)
  [10:20:42 AM] SEEKBOT trade: mcap ~$2488 (sell)
  [10:20:53 AM] SEEKBOT: $4835 mcap (target: $6000)
  [10:20:54 AM] AVAULT: $4824 mcap (target: $6000)
  [10:20:56 AM] NSWAP: $4824 mcap (target: $6000)
  [10:20:58 AM] PCHAIN: $4814 mcap (target: $6000)
  [10:21:00 AM] SEEDG: $4849 mcap (target: $6000)
  [10:21:02 AM] SKNET: $4819 mcap (target: $6000)
  [10:21:03 AM] MDAO: $4966 mcap (target: $6000)
  [10:21:05 AM] TRELAY: $4872 mcap (target: $6000)
  [10:21:07 AM] CSIGN: $5010 mcap (target: $6000)
  [10:21:09 AM] SWARM: $4888 mcap (target: $6000)
  [10:21:26 AM] SEEKBOT: $4835 mcap (target: $6000)
  [10:21:28 AM] AVAULT: $4824 mcap (target: $6000)
  [10:21:29 AM] NSWAP: $4824 mcap (target: $6000)
  [10:21:31 AM] PCHAIN: $4814 mcap (target: $6000)
  [10:21:33 AM] SEEDG: $4849 mcap (target: $6000)
  [10:21:34 AM] SKNET: $4819 mcap (target: $6000)
  [10:21:36 AM] MDAO: $4966 mcap (target: $6000)
  [10:21:38 AM] TRELAY: $4872 mcap (target: $6000)
  [10:21:40 AM] CSIGN: $5010 mcap (target: $6000)
  [10:21:41 AM] SWARM: $4888 mcap (target: $6000)
  [10:21:58 AM] SEEKBOT: $5298 mcap (target: $6000)
  [10:22:00 AM] AVAULT: $5286 mcap (target: $6000)
  [10:22:02 AM] NSWAP: $5286 mcap (target: $6000)
  [10:22:04 AM] PCHAIN: $5275 mcap (target: $6000)
  [10:22:05 AM] SEEDG: $5313 mcap (target: $6000)
  [10:22:07 AM] SKNET: $5281 mcap (target: $6000)
  [10:22:09 AM] MDAO: $5442 mcap (target: $6000)
  [10:22:12 AM] TRELAY: $5339 mcap (target: $6000)
  [10:22:13 AM] CSIGN: $5489 mcap (target: $6000)
  [10:22:15 AM] SWARM: $5356 mcap (target: $6000)
  [10:22:32 AM] SEEKBOT: $5298 mcap (target: $6000)
  [10:22:34 AM] AVAULT: $5286 mcap (target: $6000)
  [10:22:36 AM] NSWAP: $5286 mcap (target: $6000)
  [10:22:37 AM] PCHAIN: $5275 mcap (target: $6000)
  [10:22:39 AM] SEEDG: $5313 mcap (target: $6000)
  [10:22:41 AM] SKNET: $5281 mcap (target: $6000)
  [10:22:42 AM] MDAO: $5442 mcap (target: $6000)
  [10:22:43 AM] PCHAIN trade: mcap ~$2469 (buy)
  [10:22:44 AM] TRELAY: $5339 mcap (target: $6000)
  [10:22:46 AM] CSIGN: $5489 mcap (target: $6000)
  [10:22:48 AM] SWARM: $5356 mcap (target: $6000)
  [10:23:05 AM] SEEKBOT: $5298 mcap (target: $6000)
  [10:23:06 AM] AVAULT: $5286 mcap (target: $6000)
  [10:23:08 AM] NSWAP: $5286 mcap (target: $6000)
  [10:23:10 AM] PCHAIN: $5279 mcap (target: $6000)
  [10:23:12 AM] SEEDG: $5313 mcap (target: $6000)
  [10:23:13 AM] SKNET: $5281 mcap (target: $6000)
  [10:23:15 AM] MDAO: $5442 mcap (target: $6000)
  [10:23:17 AM] TRELAY: $5339 mcap (target: $6000)
  [10:23:19 AM] CSIGN: $5489 mcap (target: $6000)
  [10:23:20 AM] SWARM: $5356 mcap (target: $6000)
  [10:23:38 AM] SEEKBOT: $5304 mcap (target: $6000)
  [10:23:39 AM] AVAULT: $5291 mcap (target: $6000)
  [10:23:41 AM] NSWAP: $5291 mcap (target: $6000)
  [10:23:43 AM] PCHAIN: $5284 mcap (target: $6000)
  [10:23:45 AM] SEEDG: $5318 mcap (target: $6000)
  [10:23:46 AM] SKNET: $5286 mcap (target: $6000)
  [10:23:48 AM] MDAO: $5448 mcap (target: $6000)
  [10:23:50 AM] TRELAY: $5344 mcap (target: $6000)
  [10:23:51 AM] CSIGN: $5495 mcap (target: $6000)
  [10:23:53 AM] SWARM: $5362 mcap (target: $6000)
  [10:23:58 AM] TRELAY trade: mcap ~$2531 (buy)
  [10:24:10 AM] SEEKBOT: $5311 mcap (target: $6000)
  [10:24:12 AM] AVAULT: $5299 mcap (target: $6000)
  [10:24:15 AM] NSWAP: $5299 mcap (target: $6000)
  [10:24:16 AM] PCHAIN: $5292 mcap (target: $6000)
  [10:24:18 AM] SEEDG: $5326 mcap (target: $6000)
  [10:24:20 AM] SKNET: $5294 mcap (target: $6000)
  [10:24:22 AM] MDAO: $5456 mcap (target: $6000)
  [10:24:23 AM] TRELAY: $5356 mcap (target: $6000)
  [10:24:25 AM] CSIGN: $5503 mcap (target: $6000)
  [10:24:27 AM] SWARM: $5370 mcap (target: $6000)
  [10:24:44 AM] SEEKBOT: $5311 mcap (target: $6000)
  [10:24:46 AM] AVAULT: $5299 mcap (target: $6000)
  [10:24:48 AM] NSWAP: $5299 mcap (target: $6000)
  [10:24:49 AM] PCHAIN: $5292 mcap (target: $6000)
  [10:24:51 AM] SEEDG: $5326 mcap (target: $6000)
  [10:24:53 AM] SKNET: $5294 mcap (target: $6000)
  [10:24:54 AM] MDAO: $5456 mcap (target: $6000)
  [10:24:56 AM] TRELAY: $5356 mcap (target: $6000)
  [10:24:58 AM] CSIGN: $5503 mcap (target: $6000)
  [10:25:00 AM] SWARM: $5370 mcap (target: $6000)
  [10:25:17 AM] SEEKBOT: $5311 mcap (target: $6000)
  [10:25:18 AM] AVAULT: $5299 mcap (target: $6000)
  [10:25:20 AM] NSWAP: $5299 mcap (target: $6000)
  [10:25:22 AM] PCHAIN: $5292 mcap (target: $6000)
  [10:25:24 AM] SEEDG: $5326 mcap (target: $6000)
  [10:25:25 AM] SKNET: $5294 mcap (target: $6000)
  [10:25:27 AM] MDAO: $5456 mcap (target: $6000)
  [10:25:29 AM] TRELAY: $5356 mcap (target: $6000)
  [10:25:31 AM] CSIGN: $5503 mcap (target: $6000)
  [10:25:32 AM] SWARM trade: mcap ~$2545 (sell)
  [10:25:32 AM] SWARM: $5366 mcap (target: $6000)
  [10:25:35 AM] SWARM trade: mcap ~$2548 (buy)
  [10:25:50 AM] SEEKBOT: $4835 mcap (target: $6000)
  [10:25:51 AM] AVAULT: $4824 mcap (target: $6000)
  [10:25:53 AM] NSWAP: $4824 mcap (target: $6000)
  [10:25:55 AM] PCHAIN: $4818 mcap (target: $6000)
  [10:25:56 AM] SEEDG: $4849 mcap (target: $6000)
  [10:25:58 AM] SKNET: $4819 mcap (target: $6000)
  [10:26:00 AM] MDAO: $4966 mcap (target: $6000)
  [10:26:02 AM] TRELAY: $4875 mcap (target: $6000)
  [10:26:03 AM] CSIGN: $5010 mcap (target: $6000)
  [10:26:05 AM] SWARM: $4888 mcap (target: $6000)
  [10:26:22 AM] SEEKBOT: $4835 mcap (target: $6000)
  [10:26:24 AM] AVAULT: $4824 mcap (target: $6000)
  [10:26:26 AM] NSWAP: $4824 mcap (target: $6000)
  [10:26:27 AM] PCHAIN: $4818 mcap (target: $6000)
  [10:26:29 AM] SEEDG: $4849 mcap (target: $6000)
  [10:26:31 AM] SKNET: $4819 mcap (target: $6000)
  [10:26:33 AM] MDAO: $4966 mcap (target: $6000)
  [10:26:35 AM] TRELAY: $4875 mcap (target: $6000)
  [10:26:38 AM] CSIGN: $5010 mcap (target: $6000)
  [10:26:39 AM] SWARM: $4888 mcap (target: $6000)
  [10:26:56 AM] SEEKBOT: $5310 mcap (target: $6000)
  [10:26:58 AM] AVAULT: $5298 mcap (target: $6000)
  [10:27:00 AM] NSWAP: $5298 mcap (target: $6000)
  [10:27:02 AM] PCHAIN: $5291 mcap (target: $6000)
  [10:27:03 AM] SEEDG: $5325 mcap (target: $6000)
  [10:27:05 AM] SKNET: $5293 mcap (target: $6000)
  [10:27:07 AM] MDAO: $5454 mcap (target: $6000)
  [10:27:10 AM] TRELAY: $5354 mcap (target: $6000)
  [10:27:12 AM] CSIGN: $5502 mcap (target: $6000)
  [10:27:14 AM] SWARM: $5368 mcap (target: $6000)
  [10:27:31 AM] SEEKBOT: $5312 mcap (target: $6000)
  [10:27:32 AM] AVAULT: $5300 mcap (target: $6000)
  [10:27:34 AM] NSWAP: $5300 mcap (target: $6000)
  [10:27:36 AM] PCHAIN: $5293 mcap (target: $6000)
  [10:27:38 AM] SEEDG: $5327 mcap (target: $6000)
  [10:27:39 AM] SKNET: $5294 mcap (target: $6000)
  [10:27:40 AM] SKNET trade: mcap ~$2480 (buy)
  [10:27:41 AM] MDAO: $5456 mcap (target: $6000)
  [10:27:43 AM] TRELAY: $5356 mcap (target: $6000)
  [10:27:45 AM] CSIGN: $5504 mcap (target: $6000)
  [10:27:46 AM] SWARM: $5370 mcap (target: $6000)
  [10:28:04 AM] SEEKBOT: $5312 mcap (target: $6000)
  [10:28:05 AM] AVAULT: $5300 mcap (target: $6000)
  [10:28:07 AM] NSWAP: $5300 mcap (target: $6000)
  [10:28:09 AM] PCHAIN: $5293 mcap (target: $6000)
  [10:28:10 AM] SEEDG: $5327 mcap (target: $6000)
  [10:28:12 AM] SKNET: $5298 mcap (target: $6000)
  [10:28:14 AM] MDAO: $5456 mcap (target: $6000)
  [10:28:15 AM] TRELAY: $5356 mcap (target: $6000)
  [10:28:17 AM] CSIGN: $5504 mcap (target: $6000)
  [10:28:19 AM] SWARM: $5370 mcap (target: $6000)
  [10:28:29 AM] SWARM trade: mcap ~$2552 (buy)
  [10:28:36 AM] SEEKBOT: $5311 mcap (target: $6000)
  [10:28:39 AM] AVAULT: $5299 mcap (target: $6000)
  [10:28:41 AM] NSWAP: $5299 mcap (target: $6000)
  [10:28:42 AM] PCHAIN: $5292 mcap (target: $6000)
  [10:28:44 AM] SEEDG: $5326 mcap (target: $6000)
  [10:28:46 AM] SKNET: $5297 mcap (target: $6000)
  [10:28:48 AM] MDAO: $5456 mcap (target: $6000)
  [10:28:49 AM] TRELAY: $5356 mcap (target: $6000)
  [10:28:51 AM] CSIGN: $5503 mcap (target: $6000)
  [10:28:53 AM] SWARM: $5373 mcap (target: $6000)
  [10:29:10 AM] SEEKBOT: $5310 mcap (target: $6000)
  [10:29:12 AM] AVAULT: $5297 mcap (target: $6000)
  [10:29:13 AM] NSWAP: $5297 mcap (target: $6000)
  [10:29:15 AM] PCHAIN: $5290 mcap (target: $6000)
  [10:29:17 AM] SEEDG: $5324 mcap (target: $6000)
  [10:29:19 AM] SKNET: $5296 mcap (target: $6000)
  [10:29:20 AM] MDAO: $5454 mcap (target: $6000)
  [10:29:22 AM] TRELAY: $5354 mcap (target: $6000)
  [10:29:24 AM] CSIGN: $5501 mcap (target: $6000)
  [10:29:25 AM] SWARM: $5371 mcap (target: $6000)
  [10:29:35 AM] SEEDG trade: mcap ~$2498 (sell)
  [10:29:43 AM] SEEKBOT: $5310 mcap (target: $6000)
  [10:29:44 AM] AVAULT: $5297 mcap (target: $6000)
  [10:29:48 AM] NSWAP: $5297 mcap (target: $6000)
  [10:29:49 AM] PCHAIN: $5290 mcap (target: $6000)
  [10:29:51 AM] SEEDG: $5315 mcap (target: $6000)
  [10:29:53 AM] SKNET: $5296 mcap (target: $6000)
  [10:29:55 AM] MDAO: $5454 mcap (target: $6000)
  [10:29:56 AM] TRELAY: $5354 mcap (target: $6000)
  [10:29:58 AM] CSIGN: $5501 mcap (target: $6000)
  [10:30:00 AM] SWARM: $5371 mcap (target: $6000)
  [10:30:17 AM] SEEKBOT: $5310 mcap (target: $6000)
  [10:30:19 AM] AVAULT: $5297 mcap (target: $6000)
  [10:30:21 AM] NSWAP: $5297 mcap (target: $6000)
  [10:30:22 AM] PCHAIN: $5290 mcap (target: $6000)
  [10:30:24 AM] SEEDG: $5315 mcap (target: $6000)
  [10:30:26 AM] SKNET: $5296 mcap (target: $6000)
  [10:30:27 AM] MDAO: $5454 mcap (target: $6000)
  [10:30:29 AM] TRELAY: $5354 mcap (target: $6000)
  [10:30:31 AM] CSIGN: $5501 mcap (target: $6000)
  [10:30:33 AM] SWARM: $5371 mcap (target: $6000)
  [10:30:50 AM] SEEKBOT: $5310 mcap (target: $6000)
  [10:30:53 AM] AVAULT: $5297 mcap (target: $6000)
  [10:30:54 AM] NSWAP: $5297 mcap (target: $6000)
  [10:30:56 AM] PCHAIN: $5290 mcap (target: $6000)
  [10:30:58 AM] SEEDG: $5315 mcap (target: $6000)
  [10:31:00 AM] SKNET: $5296 mcap (target: $6000)
  [10:31:02 AM] MDAO: $5454 mcap (target: $6000)
  [10:31:03 AM] TRELAY: $5354 mcap (target: $6000)
  [10:31:05 AM] SEEKBOT trade: mcap ~$2496 (buy)
  [10:31:05 AM] CSIGN: $5501 mcap (target: $6000)
  [10:31:07 AM] SWARM: $5371 mcap (target: $6000)
  [10:31:24 AM] SEEKBOT: $5312 mcap (target: $6000)
  [10:31:26 AM] AVAULT: $5296 mcap (target: $6000)
  [10:31:28 AM] NSWAP: $5296 mcap (target: $6000)
  [10:31:30 AM] PCHAIN: $5289 mcap (target: $6000)
  [10:31:31 AM] SEEDG: $5314 mcap (target: $6000)
  [10:31:33 AM] SKNET: $5294 mcap (target: $6000)
  [10:31:35 AM] MDAO: $5453 mcap (target: $6000)
  [10:31:36 AM] TRELAY: $5353 mcap (target: $6000)
  [10:31:38 AM] CSIGN: $5500 mcap (target: $6000)
  [10:31:40 AM] SWARM: $5370 mcap (target: $6000)
  [10:31:57 AM] SEEKBOT: $5312 mcap (target: $6000)
  [10:32:00 AM] AVAULT: $5296 mcap (target: $6000)
  [10:32:02 AM] NSWAP: $5296 mcap (target: $6000)
  [10:32:04 AM] PCHAIN: $5289 mcap (target: $6000)
  [10:32:05 AM] SEEDG: $5314 mcap (target: $6000)
  [10:32:07 AM] SKNET: $5294 mcap (target: $6000)
  [10:32:09 AM] MDAO: $5453 mcap (target: $6000)
  [10:32:11 AM] TRELAY: $5353 mcap (target: $6000)
  [10:32:13 AM] CSIGN: $5500 mcap (target: $6000)
  [10:32:14 AM] SWARM: $5370 mcap (target: $6000)
  [10:32:31 AM] SEEKBOT: $5311 mcap (target: $6000)
  [10:32:33 AM] AVAULT: $5295 mcap (target: $6000)
  [10:32:35 AM] NSWAP: $5295 mcap (target: $6000)
  [10:32:36 AM] PCHAIN: $5288 mcap (target: $6000)
  [10:32:38 AM] SEEDG: $5313 mcap (target: $6000)
  [10:32:40 AM] SKNET: $5293 mcap (target: $6000)
  [10:32:42 AM] MDAO: $5451 mcap (target: $6000)
  [10:32:43 AM] TRELAY: $5351 mcap (target: $6000)
  [10:32:45 AM] CSIGN: $5499 mcap (target: $6000)
  [10:32:47 AM] SWARM: $5369 mcap (target: $6000)
  [10:32:57 AM] SEEKBOT trade: mcap ~$2491 (sell)
  [10:33:04 AM] SEEKBOT: $5307 mcap (target: $6000)
  [10:33:06 AM] AVAULT: $5295 mcap (target: $6000)
  [10:33:07 AM] NSWAP: $5295 mcap (target: $6000)
  [10:33:09 AM] PCHAIN: $5288 mcap (target: $6000)
  [10:33:11 AM] SEEDG: $5313 mcap (target: $6000)
  [10:33:13 AM] SKNET: $5293 mcap (target: $6000)
  [10:33:14 AM] MDAO: $5451 mcap (target: $6000)
  [10:33:16 AM] TRELAY: $5351 mcap (target: $6000)
  [10:33:18 AM] CSIGN: $5499 mcap (target: $6000)
  [10:33:20 AM] SWARM: $5369 mcap (target: $6000)
  [10:33:37 AM] SEEKBOT: $5305 mcap (target: $6000)
  [10:33:38 AM] AVAULT: $5293 mcap (target: $6000)
  [10:33:40 AM] NSWAP: $5293 mcap (target: $6000)
  [10:33:42 AM] PCHAIN: $5286 mcap (target: $6000)
  [10:33:44 AM] SEEDG: $5311 mcap (target: $6000)
  [10:33:45 AM] SKNET: $5291 mcap (target: $6000)
  [10:33:47 AM] MDAO: $5449 mcap (target: $6000)
  [10:33:49 AM] TRELAY: $5349 mcap (target: $6000)
  [10:33:51 AM] CSIGN: $5496 mcap (target: $6000)
  [10:33:52 AM] SWARM: $5366 mcap (target: $6000)
  [10:34:09 AM] SEEKBOT: $5297 mcap (target: $6000)
  [10:34:11 AM] AVAULT: $5285 mcap (target: $6000)
  [10:34:13 AM] NSWAP: $5285 mcap (target: $6000)
  [10:34:15 AM] PCHAIN: $5278 mcap (target: $6000)
  [10:34:16 AM] SEEDG: $5303 mcap (target: $6000)
  [10:34:18 AM] SKNET: $5283 mcap (target: $6000)
  [10:34:20 AM] MDAO: $5441 mcap (target: $6000)
  [10:34:22 AM] TRELAY: $5341 mcap (target: $6000)
  [10:34:24 AM] CSIGN: $5488 mcap (target: $6000)
  [10:34:25 AM] SWARM: $5359 mcap (target: $6000)
  [10:34:42 AM] SEEKBOT: $5297 mcap (target: $6000)
  [10:34:44 AM] AVAULT: $5285 mcap (target: $6000)
  [10:34:46 AM] NSWAP: $5285 mcap (target: $6000)
  [10:34:48 AM] PCHAIN: $5278 mcap (target: $6000)
  [10:34:49 AM] SEEDG: $5303 mcap (target: $6000)
  [10:34:51 AM] SKNET: $5283 mcap (target: $6000)
  [10:34:53 AM] MDAO: $5441 mcap (target: $6000)
  [10:34:54 AM] TRELAY: $5341 mcap (target: $6000)
  [10:34:56 AM] CSIGN: $5488 mcap (target: $6000)
  [10:34:58 AM] SWARM: $5359 mcap (target: $6000)
  [10:35:15 AM] SEEKBOT: $5294 mcap (target: $6000)
  [10:35:17 AM] AVAULT: $5282 mcap (target: $6000)
  [10:35:19 AM] NSWAP: $5282 mcap (target: $6000)
  [10:35:20 AM] PCHAIN: $5275 mcap (target: $6000)
  [10:35:22 AM] SEEDG: $5300 mcap (target: $6000)
  [10:35:24 AM] SKNET: $5281 mcap (target: $6000)
  [10:35:26 AM] MDAO: $5438 mcap (target: $6000)
  [10:35:27 AM] TRELAY: $5339 mcap (target: $6000)
  [10:35:29 AM] CSIGN: $5486 mcap (target: $6000)
  [10:35:31 AM] SWARM: $5356 mcap (target: $6000)
  [10:35:48 AM] SEEKBOT: $5294 mcap (target: $6000)
  [10:35:50 AM] AVAULT: $5282 mcap (target: $6000)
  [10:35:53 AM] NSWAP: $5282 mcap (target: $6000)
  [10:35:54 AM] PCHAIN: $5275 mcap (target: $6000)
  [10:35:56 AM] SEEDG: $5300 mcap (target: $6000)
  [10:35:58 AM] SKNET: $5281 mcap (target: $6000)
  [10:35:59 AM] MDAO: $5438 mcap (target: $6000)
  [10:36:01 AM] TRELAY: $5339 mcap (target: $6000)
